,Tarifa,Estado,Municipio,Division,Anio,Mes,Cargo,Unidades,Costo
11347, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,ABRIL,Variable(Energía),$/kWh,3.663
11348, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,MAYO,Fijo,$/mes,31.43
11349, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,MAYO,Variable(Energía),$/kWh,3.710
11350, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,JUNIO,Fijo,$/mes,31.43
11351, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,JUNIO,Variable(Energía),$/kWh,3.645
11352, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,JULIO,Fijo,$/mes,31.43
11353, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,JULIO,Variable(Energía),$/kWh,3.703
11354, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,AGOSTO,Fijo,$/mes,31.43
11355, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.715
11356, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,SEPTIEMBRE,Fijo,$/mes,31.43
11357, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.726
11358, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,OCTUBRE,Fijo,$/mes,31.43
11359, PDBT,GUERRERO,TLAPEHUALA,CENTRO SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.734
11360, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,ENERO,Fijo,$/mes,31.43
11361, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,ENERO,Variable(Energía),$/kWh,3.587
11362, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,FEBRERO,Fijo,$/mes,31.43
11363, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.604
11364, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,MARZO,Fijo,$/mes,31.43
11365, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,MARZO,Variable(Energía),$/kWh,3.604
11366, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,ABRIL,Fijo,$/mes,31.43
11367, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,ABRIL,Variable(Energía),$/kWh,3.663
11368, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,MAYO,Fijo,$/mes,31.43
11369, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,MAYO,Variable(Energía),$/kWh,3.710
11370, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,JUNIO,Fijo,$/mes,31.43
11371, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,JUNIO,Variable(Energía),$/kWh,3.645
11372, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,JULIO,Fijo,$/mes,31.43
11373, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,JULIO,Variable(Energía),$/kWh,3.703
11374, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,AGOSTO,Fijo,$/mes,31.43
11375, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.715
11376, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,SEPTIEMBRE,Fijo,$/mes,31.43
11377, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.726
11378, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,OCTUBRE,Fijo,$/mes,31.43
11379, PDBT,GUERRERO,XALPATLAHUAC,CENTRO SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.734
11380, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,ENERO,Fijo,$/mes,31.39
11381, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,ENERO,Variable(Energía),$/kWh,3.512
11382, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,FEBRERO,Fijo,$/mes,31.39
11383, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,FEBRERO,Variable(Energía),$/kWh,3.529
11384, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,MARZO,Fijo,$/mes,31.39
11385, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,MARZO,Variable(Energía),$/kWh,3.529
11386, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,ABRIL,Fijo,$/mes,31.39
11387, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,ABRIL,Variable(Energía),$/kWh,3.592
11388, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,MAYO,Fijo,$/mes,31.39
11389, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,MAYO,Variable(Energía),$/kWh,3.639
11390, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,JUNIO,Fijo,$/mes,31.39
11391, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,JUNIO,Variable(Energía),$/kWh,3.571
11392, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,JULIO,Fijo,$/mes,31.39
11393, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,JULIO,Variable(Energía),$/kWh,3.633
11394, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,AGOSTO,Fijo,$/mes,31.39
11395, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,AGOSTO,Variable(Energía),$/kWh,3.644
11396, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,SEPTIEMBRE,Fijo,$/mes,31.39
11397, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.657
11398, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,OCTUBRE,Fijo,$/mes,31.39
11399, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.665
11400, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,ENERO,Fijo,$/mes,31.43
11401, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,ENERO,Variable(Energía),$/kWh,3.587
11402, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,FEBRERO,Fijo,$/mes,31.43
11403, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.604
11404, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,MARZO,Fijo,$/mes,31.43
11405, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,MARZO,Variable(Energía),$/kWh,3.604
11406, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,ABRIL,Fijo,$/mes,31.43
11407, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,ABRIL,Variable(Energía),$/kWh,3.663
11408, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,MAYO,Fijo,$/mes,31.43
11409, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,MAYO,Variable(Energía),$/kWh,3.710
11410, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,JUNIO,Fijo,$/mes,31.43
11411, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,JUNIO,Variable(Energía),$/kWh,3.645
11412, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,JULIO,Fijo,$/mes,31.43
11413, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,JULIO,Variable(Energía),$/kWh,3.703
11414, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,AGOSTO,Fijo,$/mes,31.43
11415, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.715
11416, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,SEPTIEMBRE,Fijo,$/mes,31.43
11417, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.726
11418, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,OCTUBRE,Fijo,$/mes,31.43
11419, PDBT,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.734
11420, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,ENERO,Fijo,$/mes,31.43
11421, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,ENERO,Variable(Energía),$/kWh,3.587
11422, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,FEBRERO,Fijo,$/mes,31.43
11423, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.604
11424, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,MARZO,Fijo,$/mes,31.43
11425, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,MARZO,Variable(Energía),$/kWh,3.604
11426, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,ABRIL,Fijo,$/mes,31.43
11427, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,ABRIL,Variable(Energía),$/kWh,3.663
11428, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,MAYO,Fijo,$/mes,31.43
11429, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,MAYO,Variable(Energía),$/kWh,3.710
11430, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,JUNIO,Fijo,$/mes,31.43
11431, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,JUNIO,Variable(Energía),$/kWh,3.645
11432, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,JULIO,Fijo,$/mes,31.43
11433, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,JULIO,Variable(Energía),$/kWh,3.703
11434, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,AGOSTO,Fijo,$/mes,31.43
11435, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.715
11436, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,SEPTIEMBRE,Fijo,$/mes,31.43
11437, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.726
11438, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,OCTUBRE,Fijo,$/mes,31.43
11439, PDBT,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.734
11440, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,ENERO,Fijo,$/mes,31.43
11441, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,ENERO,Variable(Energía),$/kWh,3.587
11442, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,FEBRERO,Fijo,$/mes,31.43
11443, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.604
11444, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,MARZO,Fijo,$/mes,31.43
11445, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,MARZO,Variable(Energía),$/kWh,3.604
11446, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,ABRIL,Fijo,$/mes,31.43
11447, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,ABRIL,Variable(Energía),$/kWh,3.663
11448, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,MAYO,Fijo,$/mes,31.43
11449, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,MAYO,Variable(Energía),$/kWh,3.710
11450, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,JUNIO,Fijo,$/mes,31.43
11451, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,JUNIO,Variable(Energía),$/kWh,3.645
11452, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,JULIO,Fijo,$/mes,31.43
11453, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,JULIO,Variable(Energía),$/kWh,3.703
11454, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,AGOSTO,Fijo,$/mes,31.43
11455, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.715
11456, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,SEPTIEMBRE,Fijo,$/mes,31.43
11457, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.726
11458, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,OCTUBRE,Fijo,$/mes,31.43
11459, PDBT,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.734
11460, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,ENERO,Fijo,$/mes,31.43
11461, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,ENERO,Variable(Energía),$/kWh,3.587
11462, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,FEBRERO,Fijo,$/mes,31.43
11463, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.604
11464, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,MARZO,Fijo,$/mes,31.43
11465, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,MARZO,Variable(Energía),$/kWh,3.604
11466, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,ABRIL,Fijo,$/mes,31.43
11467, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,ABRIL,Variable(Energía),$/kWh,3.663
11468, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,MAYO,Fijo,$/mes,31.43
11469, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,MAYO,Variable(Energía),$/kWh,3.710
11470, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,JUNIO,Fijo,$/mes,31.43
11471, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,JUNIO,Variable(Energía),$/kWh,3.645
11472, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,JULIO,Fijo,$/mes,31.43
11473, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,JULIO,Variable(Energía),$/kWh,3.703
11474, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,AGOSTO,Fijo,$/mes,31.43
11475, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.715
11476, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,SEPTIEMBRE,Fijo,$/mes,31.43
11477, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.726
11478, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,OCTUBRE,Fijo,$/mes,31.43
11479, PDBT,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.734
11480, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,ENERO,Fijo,$/mes,31.43
11481, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,ENERO,Variable(Energía),$/kWh,3.587
11482, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,FEBRERO,Fijo,$/mes,31.43
11483, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.604
11484, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,MARZO,Fijo,$/mes,31.43
11485, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,MARZO,Variable(Energía),$/kWh,3.604
11486, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,ABRIL,Fijo,$/mes,31.43
11487, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,ABRIL,Variable(Energía),$/kWh,3.663
11488, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,MAYO,Fijo,$/mes,31.43
11489, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,MAYO,Variable(Energía),$/kWh,3.710
11490, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,JUNIO,Fijo,$/mes,31.43
11491, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,JUNIO,Variable(Energía),$/kWh,3.645
11492, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,JULIO,Fijo,$/mes,31.43
11493, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,JULIO,Variable(Energía),$/kWh,3.703
11494, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,AGOSTO,Fijo,$/mes,31.43
11495, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.715
11496, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,SEPTIEMBRE,Fijo,$/mes,31.43
11497, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.726
11498, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,OCTUBRE,Fijo,$/mes,31.43
11499, PDBT,GUERRERO,ZIRANDARO,CENTRO SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.734
11500, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,ENERO,Fijo,$/mes,31.43
11501, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,ENERO,Variable(Energía),$/kWh,3.587
11502, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,FEBRERO,Fijo,$/mes,31.43
11503, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.604
11504, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,MARZO,Fijo,$/mes,31.43
11505, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,MARZO,Variable(Energía),$/kWh,3.604
11506, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,ABRIL,Fijo,$/mes,31.43
11507, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,ABRIL,Variable(Energía),$/kWh,3.663
11508, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,MAYO,Fijo,$/mes,31.43
11509, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,MAYO,Variable(Energía),$/kWh,3.710
11510, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,JUNIO,Fijo,$/mes,31.43
11511, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,JUNIO,Variable(Energía),$/kWh,3.645
11512, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,JULIO,Fijo,$/mes,31.43
11513, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,JULIO,Variable(Energía),$/kWh,3.703
11514, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,AGOSTO,Fijo,$/mes,31.43
11515, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.715
11516, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,SEPTIEMBRE,Fijo,$/mes,31.43
11517, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.726
11518, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,OCTUBRE,Fijo,$/mes,31.43
11519, PDBT,GUERRERO,ZITLALA,CENTRO SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.734
11520, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,ENERO,Fijo,$/mes,31.39
11521, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,ENERO,Variable(Energía),$/kWh,3.512
11522, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,FEBRERO,Fijo,$/mes,31.39
11523, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,FEBRERO,Variable(Energía),$/kWh,3.529
11524, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,MARZO,Fijo,$/mes,31.39
11525, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,MARZO,Variable(Energía),$/kWh,3.529
11526, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,ABRIL,Fijo,$/mes,31.39
11527, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,ABRIL,Variable(Energía),$/kWh,3.592
11528, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,MAYO,Fijo,$/mes,31.39
11529, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,MAYO,Variable(Energía),$/kWh,3.639
11530, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,JUNIO,Fijo,$/mes,31.39
11531, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,JUNIO,Variable(Energía),$/kWh,3.571
11532, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,JULIO,Fijo,$/mes,31.39
11533, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,JULIO,Variable(Energía),$/kWh,3.633
11534, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,AGOSTO,Fijo,$/mes,31.39
11535, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,AGOSTO,Variable(Energía),$/kWh,3.644
11536, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,SEPTIEMBRE,Fijo,$/mes,31.39
11537, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.657
11538, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,OCTUBRE,Fijo,$/mes,31.39
11539, PDBT,HIDALGO,ACATLAN,CENTRO ORIENTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.665
11540, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,ENERO,Fijo,$/mes,31.39
11541, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,ENERO,Variable(Energía),$/kWh,3.512
11542, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,FEBRERO,Fijo,$/mes,31.39
11543, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,FEBRERO,Variable(Energía),$/kWh,3.529
11544, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,MARZO,Fijo,$/mes,31.39
11545, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,MARZO,Variable(Energía),$/kWh,3.529
11546, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,ABRIL,Fijo,$/mes,31.39
11547, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,ABRIL,Variable(Energía),$/kWh,3.592
11548, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,MAYO,Fijo,$/mes,31.39
11549, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,MAYO,Variable(Energía),$/kWh,3.639
11550, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,JUNIO,Fijo,$/mes,31.39
11551, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,JUNIO,Variable(Energía),$/kWh,3.571
11552, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,JULIO,Fijo,$/mes,31.39
11553, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,JULIO,Variable(Energía),$/kWh,3.633
11554, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,AGOSTO,Fijo,$/mes,31.39
11555, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,AGOSTO,Variable(Energía),$/kWh,3.644
11556, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,SEPTIEMBRE,Fijo,$/mes,31.39
11557, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.657
11558, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,OCTUBRE,Fijo,$/mes,31.39
11559, PDBT,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.665
11560, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,ENERO,Fijo,$/mes,31.39
11561, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,ENERO,Variable(Energía),$/kWh,3.512
11562, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,FEBRERO,Fijo,$/mes,31.39
11563, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,FEBRERO,Variable(Energía),$/kWh,3.529
11564, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,MARZO,Fijo,$/mes,31.39
11565, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,MARZO,Variable(Energía),$/kWh,3.529
11566, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,ABRIL,Fijo,$/mes,31.39
11567, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,ABRIL,Variable(Energía),$/kWh,3.592
11568, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,MAYO,Fijo,$/mes,31.39
11569, PDBT,HIDALGO,ACTOPAN,CENTRO ORIENTE,2022,MAYO,Variable(Energía),$/kWh,3.639
